video_id,video_title,channel,comment_text,comment_likes,sentiment,polarity,emotions
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢يا أسفى على أحوالنا .,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,عاش نتنياهو البطل حارق النجسطينيه 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,عاش نتنياهو البطل حارق النجسطينيه 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇵🇸🩴🩴🩴🩴🩴🇵🇸🩴🇵🇸🩴🇵🇸🩴🩴🩴,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,I❤u so much,0,positive,0.2,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Палестина 🇵🇸❤️❤️❤️❤️❤️❤️❤️🤲🤲🤲🤲🤲🤲🤲🤲🥇💪💪💪💪💪,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,On n'arretera jamais de parler de Palestine♥️🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,فلسطين 🇵🇸❤,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Free palestina😊❤🎉,1,positive,0.4,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🎉🎉 أحبكِ كثيراً يا ماهيري، حفظكِ الله. أحب الاستماع إلى أغنياتكِ.,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Özgür Filistin,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,I love Palestina 💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸👍👍👍👍👍💪💪💪💪💪💪💪💖💚💖💚💖💚,1,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,One girl I saw in the beginnings was the same as rajab Hind 😢,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇦🇪🇦🇪✌️,2,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂❤❤❤❤❤,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,كل ما يلحق لمقطع وينام صغارك مبتسمين انا اجهش بالبكاء يارب رحمتك وفرجك القريب,0,neutral,0.0,tristesse
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,ولكم في القصاص حياة,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇮🇷❤️🇮🇶❤️❤️🇵🇸❤️❤️🇱🇧❤️🇾🇪,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🎉😅❤,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤❤😂,3,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,اصبروا يا اخواننا ، قطعتم شوطا طويلا ، النصر  آتي مهما طالت 🇲🇦🇵🇸❤️,2,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,تحيا فلسطين 🇲🇦🇵🇸 منتصرون مهما طالت,3,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,"Palestine"" has Roman connections, specifically when the Romans renamed the province of Judaea",0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤😘🥰,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,IAM from Sri Lanka Insha Allah Palestine saport and praying,1,neutral,0.0,espoir
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,أحبك يا فلسييين😭😭😭😭😭❤️🇸🇦,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,I love you all Muslim 🤲🇧🇩🇧🇩🇵🇸🇧🇩🇧🇩🤲😢❤️‍🩹❤️‍🩹💞💞✊✊✊🫡🫡✊🇧🇩,1,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇹🇷❤️🇵🇸☝️🌹🤗,2,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,"LA.  DERECHA    HEBREA. ASESINA.  NIÑOS , NIÑAS , BEBES.   PALESTINOS.",0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🎉😂❤😢,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,الله ينصركم يارب الله يسعدكم يارب الله يحميكم يارب الله يبعد عنهم إسرائيل في فلسطين يارب الله تبقا فلسطين لي مسلمين من يدعمها فقدط وليس إسرائيل 😭😭😭🥹🥹🥹😥😥😢😢😢,1,neutral,0.0,solidarité
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,تحيا فلسطين ❤❤❤❤😢من فلسطين كل من يدعم فلسطين 👇🏻,0,neutral,0.0,solidarité
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,💔💔💔💔💔💔💔💔💔,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,تحياتي لفلسطين انا من سوريا من الغوطة الشرقية ❤,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,نحنجزاروانتمفلصطن❤😢😊😊🎉😮😢😊❤❤ مخلط,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇵🇸❤️🇹🇷❤️🇮🇷❤️🇮🇳❤️🇧🇩❤️🇵🇰,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇵🇸 강에서 바다까지 팔레스타인은 해방되리라! 🇵🇸,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥺🥺🥺🥺🥺🥺🥺🥺🥺ربي تحرر فلسطين 🤲🇩🇿🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,ربي معكم اخواننا الفلسطينيين ❤,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,"Respect palestine I'm muslim I support you and I hope the war is gonna be over soon❤  
People who support palestine like on my comment 👍",1,neutral,0.0,"espoir, solidarité"
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Love you falasteen---❤❤❤🇧🇩🇧🇩🇧🇩,0,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,مرحبا لكن في الجنة حافضو على الطبيعة نضفوها منحبش لوسخ عاونوني نصر او استشهاد مات واحد ياكل ظو,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,حمد لله لرتحنا اسمي فتاح قدور عرس مبروك لسليمان ابن عمتي و عمي محمو,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤❤❤ Love Frome Bangladesh,0,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,من قلبي  اتمنا لفلسطين كل ما خسروه 😭🇵🇸🇵🇸,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🌜⭐🇹🇷🇹🇷🇹🇷🇵🇸🇵🇸🇵🇸♾️♾️♾️,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,"حرب النجوم و سماح لي بني اسرائيل بزاف 
😢🎉😂❤😮😅😊😊😊",0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,يارب احبه اللهم  يارب انصرها ❤,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢يا أسفى على أحوالنا .,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,عاش نتنياهو البطل حارق النجسطينيه 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,عاش نتنياهو البطل حارق النجسطينيه 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇵🇸🩴🩴🩴🩴🩴🇵🇸🩴🇵🇸🩴🇵🇸🩴🩴🩴,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,I❤u so much,0,positive,0.2,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Палестина 🇵🇸❤️❤️❤️❤️❤️❤️❤️🤲🤲🤲🤲🤲🤲🤲🤲🥇💪💪💪💪💪,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,On n'arretera jamais de parler de Palestine♥️🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,فلسطين 🇵🇸❤,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Free palestina😊❤🎉,1,positive,0.4,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🎉🎉 أحبكِ كثيراً يا ماهيري، حفظكِ الله. أحب الاستماع إلى أغنياتكِ.,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Özgür Filistin,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,I love Palestina 💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸👍👍👍👍👍💪💪💪💪💪💪💪💖💚💖💚💖💚,1,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,One girl I saw in the beginnings was the same as rajab Hind 😢,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇦🇪🇦🇪✌️,2,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂❤❤❤❤❤,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,كل ما يلحق لمقطع وينام صغارك مبتسمين انا اجهش بالبكاء يارب رحمتك وفرجك القريب,0,neutral,0.0,tristesse
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,ولكم في القصاص حياة,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇮🇷❤️🇮🇶❤️❤️🇵🇸❤️❤️🇱🇧❤️🇾🇪,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🎉😅❤,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤❤😂,3,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,اصبروا يا اخواننا ، قطعتم شوطا طويلا ، النصر  آتي مهما طالت 🇲🇦🇵🇸❤️,2,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,تحيا فلسطين 🇲🇦🇵🇸 منتصرون مهما طالت,3,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,"Palestine"" has Roman connections, specifically when the Romans renamed the province of Judaea",0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤😘🥰,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,IAM from Sri Lanka Insha Allah Palestine saport and praying,1,neutral,0.0,espoir
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,أحبك يا فلسييين😭😭😭😭😭❤️🇸🇦,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,I love you all Muslim 🤲🇧🇩🇧🇩🇵🇸🇧🇩🇧🇩🤲😢❤️‍🩹❤️‍🩹💞💞✊✊✊🫡🫡✊🇧🇩,1,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇹🇷❤️🇵🇸☝️🌹🤗,2,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,"LA.  DERECHA    HEBREA. ASESINA.  NIÑOS , NIÑAS , BEBES.   PALESTINOS.",0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🎉😂❤😢,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,الله ينصركم يارب الله يسعدكم يارب الله يحميكم يارب الله يبعد عنهم إسرائيل في فلسطين يارب الله تبقا فلسطين لي مسلمين من يدعمها فقدط وليس إسرائيل 😭😭😭🥹🥹🥹😥😥😢😢😢,1,neutral,0.0,solidarité
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,تحيا فلسطين ❤❤❤❤😢من فلسطين كل من يدعم فلسطين 👇🏻,0,neutral,0.0,solidarité
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,💔💔💔💔💔💔💔💔💔,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,تحياتي لفلسطين انا من سوريا من الغوطة الشرقية ❤,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,نحنجزاروانتمفلصطن❤😢😊😊🎉😮😢😊❤❤ مخلط,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇵🇸❤️🇹🇷❤️🇮🇷❤️🇮🇳❤️🇧🇩❤️🇵🇰,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇵🇸 강에서 바다까지 팔레스타인은 해방되리라! 🇵🇸,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥺🥺🥺🥺🥺🥺🥺🥺🥺ربي تحرر فلسطين 🤲🇩🇿🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,ربي معكم اخواننا الفلسطينيين ❤,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,"Respect palestine I'm muslim I support you and I hope the war is gonna be over soon❤  
People who support palestine like on my comment 👍",1,neutral,0.0,"espoir, solidarité"
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Love you falasteen---❤❤❤🇧🇩🇧🇩🇧🇩,0,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,مرحبا لكن في الجنة حافضو على الطبيعة نضفوها منحبش لوسخ عاونوني نصر او استشهاد مات واحد ياكل ظو,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,حمد لله لرتحنا اسمي فتاح قدور عرس مبروك لسليمان ابن عمتي و عمي محمو,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,❤❤❤ Love Frome Bangladesh,0,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,من قلبي  اتمنا لفلسطين كل ما خسروه 😭🇵🇸🇵🇸,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🌜⭐🇹🇷🇹🇷🇹🇷🇵🇸🇵🇸🇵🇸♾️♾️♾️,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,"حرب النجوم و سماح لي بني اسرائيل بزاف 
😢🎉😂❤😮😅😊😊😊",0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,يارب احبه اللهم  يارب انصرها ❤,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢يا أسفى على أحوالنا .,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,عاش نتنياهو البطل حارق النجسطينيه 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,عاش نتنياهو البطل حارق النجسطينيه 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🇵🇸🩴🩴🩴🩴🩴🇵🇸🩴🇵🇸🩴🇵🇸🩴🩴🩴,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,I❤u so much,0,positive,0.2,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Палестина 🇵🇸❤️❤️❤️❤️❤️❤️❤️🤲🤲🤲🤲🤲🤲🤲🤲🥇💪💪💪💪💪,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,On n'arretera jamais de parler de Palestine♥️🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,فلسطين 🇵🇸❤,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Free palestina😊❤🎉,1,positive,0.4,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,🎉🎉 أحبكِ كثيراً يا ماهيري، حفظكِ الله. أحب الاستماع إلى أغنياتكِ.,0,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,Özgür Filistin,1,neutral,0.0,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,I love Palestina 💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸💖💚🇵🇸👍👍👍👍👍💪💪💪💪💪💪💪💖💚💖💚💖💚,1,positive,0.5,neutre
3UbjgjfYC-I,Humood - Falasteen Biladi |  حمود الخضر - فلسطين بلادي,Humood AlKhudher حمود الخضر,One girl I saw in the beginnings was the same as rajab Hind 😢,0,neutral,0.0,neutre
